entity_id,metadata,name,program_id,row_num,sheet
424,"{'类型': '敌人', '攻击': '90', '防御': '90', '溅射': '0', '践踏': '1', '默认顺序': '3', '兵种': '射手'}",大名,,228,军队
425,"{'类型': '敌人', '攻击': '250', '防御': '250', '溅射': '0', '践踏': '1', '默认顺序': '2', '兵种': '战士'}",黑暗骑士,,229,军队
426,"{'类型': '敌人', '攻击': '6000', '防御': '9000', '溅射': '0', '践踏': '1', '默认顺序': '3', '兵种': '战士'}",炎骑士领主,,230,军队
427,"{'类型': '敌人', '攻击': '50', '防御': '80', '溅射': '0', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",女恶魔,,231,军队
428,"{'类型': '敌人', '攻击': '20', '防御': '20', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '战士'}",恶魔火枪手,,232,军队
429,"{'类型': '敌人', '攻击': '7', '防御': '6', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '战士'}",逃兵,,233,军队
430,"{'类型': '敌人', '攻击': '1', '防御': '1', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",脏鼠,,234,军队
431,"{'类型': '敌人', '攻击': '46', '防御': '36', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '射手'}",灯神,,235,军队
432,"{'类型': '敌人', '攻击': '20', '防御': '10', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '骑兵'}",龙人潜袭者,,236,军队
433,"{'类型': '敌人', '攻击': '80', '防御': '65', '溅射': '0', '践踏': '1', '默认顺序': '3', '兵种': '射手'}",龙人首领,,237,军队
434,"{'类型': '敌人', '攻击': '32', '防御': '10', '溅射': '2', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",龙人巫师,,238,军队
435,"{'类型': '敌人', '攻击': '8', '防御': '14', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",龙人战士,,239,军队
436,"{'类型': '敌人', '攻击': '20', '防御': '48', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '肉盾'}",土元素,,240,军队
437,"{'类型': '敌人', '攻击': '22', '防御': '84', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",永恒守卫,,241,军队
438,"{'类型': '敌人', '攻击': '39', '防御': '67', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '肉盾'}",双头巨人,,242,军队
439,"{'类型': '敌人', '攻击': '76', '防御': '108', '溅射': '0', '践踏': '1', '默认顺序': '2', '兵种': '骑兵'}",无面恐怖‌,,243,军队
440,"{'类型': '敌人', '攻击': '150', '防御': '100', '溅射': '5', '践踏': '0', '默认顺序': '3', '兵种': '战士'}",堕天使,,244,军队
441,"{'类型': '敌人', '攻击': '28', '防御': '28', '溅射': '2', '践踏': '0', '默认顺序': '1', '兵种': '射手'}",火元素,,245,军队
442,"{'类型': '敌人', '攻击': '32', '防御': '20', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",火蜥蜴,,246,军队
443,"{'类型': '敌人', '攻击': '20', '防御': '42', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '射手'}",冰元素,,247,军队
444,"{'类型': '敌人', '攻击': '112', '防御': '140', '溅射': '0', '践踏': '1', '默认顺序': '2', '兵种': '肉盾'}",冰霜巨人,,248,军队
445,"{'类型': '敌人', '攻击': '70', '防御': '120', '溅射': '0', '践踏': '1', '默认顺序': '2', '兵种': '战士'}",加里亚德,,249,军队
446,"{'类型': '敌人', '攻击': '8', '防御': '28', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",石像鬼,,250,军队
447,"{'类型': '敌人', '攻击': '6', '防御': '8', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '骑兵'}",恶魂,,251,军队
448,"{'类型': '敌人', '攻击': '4', '防御': '5', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",食尸鬼,,252,军队
449,"{'类型': '敌人', '攻击': '5', '防御': '5', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '骑兵'}",鬼魂,,253,军队
450,"{'类型': '敌人', '攻击': '6000', '防御': '8000', '溅射': '5', '践踏': '0', '默认顺序': '2', '兵种': '射手'}",巨型死亡机器人,,254,军队
451,"{'类型': '敌人', '攻击': '16', '防御': '8', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '骑兵'}",巨蛇,,255,军队
452,"{'类型': '敌人', '攻击': '10', '防御': '8', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '骑兵'}",巨蜘蛛,,256,军队
453,"{'类型': '敌人', '攻击': '8', '防御': '4', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",巨黄蜂,,257,军队
454,"{'类型': '敌人', '攻击': '23', '防御': '18', '溅射': '0', '践踏': '1', '默认顺序': '2', '兵种': '战士'}",豺狼人首领,,258,军队
455,"{'类型': '敌人', '攻击': '6', '防御': '5', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",豺狼人掠夺者,,259,军队
456,"{'类型': '敌人', '攻击': '3', '防御': '3', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '射手'}",地精掠夺者,,260,军队
457,"{'类型': '敌人', '攻击': '20', '防御': '15', '溅射': '5', '践踏': '0', '默认顺序': '3', '兵种': '战士'}",地精大王,,261,军队
458,"{'类型': '敌人', '攻击': '3', '防御': '4', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '战士'}",地精战士,,262,军队
459,"{'类型': '敌人', '攻击': '6', '防御': '7', '溅射': '0', '践踏': '1', '默认顺序': '2', '兵种': '骑兵'}",地精狼骑兵,,263,军队
460,"{'类型': '敌人', '攻击': '11', '防御': '42', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",魔像,,264,军队
461,"{'类型': '敌人', '攻击': '950', '防御': '600', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",蛇发女妖,,265,军队
462,"{'类型': '敌人', '攻击': '16', '防御': '16', '溅射': '0', '践踏': '1', '默认顺序': '3', '兵种': '战士'}",高等恶魔,,266,军队
463,"{'类型': '敌人', '攻击': '42', '防御': '58', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",狮鹫,,267,军队
464,"{'类型': '敌人', '攻击': '250', '防御': '180', '溅射': '6', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",古鲁德,,268,军队
465,"{'类型': '敌人', '攻击': '950', '防御': '8000', '溅射': '7', '践踏': '0', '默认顺序': '3', '兵种': '战士'}",恶孽之手,,269,军队
466,"{'类型': '敌人', '攻击': '6', '防御': '6', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",鹰身女妖,,270,军队
467,"{'类型': '敌人', '攻击': '20', '防御': '36', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '肉盾'}",山巨人,,271,军队
468,"{'类型': '敌人', '攻击': '11', '防御': '4', '溅射': '0', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",淘气鬼弓箭手,,272,军队
469,"{'类型': '敌人', '攻击': '20', '防御': '34', '溅射': '0', '践踏': '1', '默认顺序': '2', '兵种': '战士'}",淘气鬼酋长,,273,军队
470,"{'类型': '敌人', '攻击': '6', '防御': '12', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '肉盾'}",淘气鬼士兵,,274,军队
471,"{'类型': '敌人', '攻击': '950', '防御': '900', '溅射': '4', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",多头蛇,,275,军队
472,"{'类型': '敌人', '攻击': '30', '防御': '120', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '肉盾'}",悬浮坦克,,276,军队
473,"{'类型': '敌人', '攻击': '120', '防御': '80000', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",巨门,,277,军队
474,"{'类型': '敌人', '攻击': '3', '防御': '1', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '射手'}",小鬼,,278,军队
475,"{'类型': '敌人', '攻击': '26', '防御': '28', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",刀侍武士,,279,军队
476,"{'类型': '敌人', '攻击': '3', '防御': '2', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",狗头人,,280,军队
477,"{'类型': '敌人', '攻击': '5', '防御': '12', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",精英狗头人,,281,军队
478,"{'类型': '敌人', '攻击': '42', '防御': '48', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '战士'}",狗头人之王,,282,军队
479,"{'类型': '敌人', '攻击': '3', '防御': '2', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '射手'}",科里根矮妖投石者,,283,军队
480,"{'类型': '敌人', '攻击': '3', '防御': '5', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",科里根矮妖欺诈者,,284,军队
481,"{'类型': '敌人', '攻击': '22', '防御': '72', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",铅魔像,,285,军队
482,"{'类型': '敌人', '攻击': '8', '防御': '8', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",次等恶魔,,286,军队
483,"{'类型': '敌人', '攻击': '60', '防御': '50', '溅射': '3', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",巫妖,,287,军队
484,"{'类型': '敌人', '攻击': '13', '防御': '6', '溅射': '0', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",撒尔喀特弓箭手,,288,军队
485,"{'类型': '敌人', '攻击': '50', '防御': '75', '溅射': '0', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",撒尔喀特指挥官,,289,军队
486,"{'类型': '敌人', '攻击': '22', '防御': '32', '溅射': '0', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",撒尔喀特萨满,,290,军队
487,"{'类型': '敌人', '攻击': '12', '防御': '12', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",撒尔喀特战士,,291,军队
488,"{'类型': '敌人', '攻击': '900', '防御': '600', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '骑兵'}",玛卡纳特,,292,军队
489,"{'类型': '敌人', '攻击': '26', '防御': '12', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '骑兵'}",机械狼,,293,军队
490,"{'类型': '敌人', '攻击': '12000', '防御': '150000', '溅射': '12', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",无智之恶,,294,军队
491,"{'类型': '敌人', '攻击': '1000', '防御': '1800', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '肉盾'}",牛头怪,,295,军队
492,"{'类型': '敌人', '攻击': '1', '防御': '35000', '溅射': '20', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",邪雾,,296,军队
493,"{'类型': '敌人', '攻击': '150', '防御': '30', '溅射': '0', '践踏': '0', '默认顺序': '3', '兵种': '战士'}",移动炮塔,,297,军队
494,"{'类型': '敌人', '攻击': '34', '防御': '42', '溅射': '0', '践踏': '1', '默认顺序': '3', '兵种': '肉盾'}",山岭巨人,,298,军队
495,"{'类型': '敌人', '攻击': '22', '防御': '18', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '战士'}",铁炮足轻,,299,军队
496,"{'类型': '敌人', '攻击': '3', '防御': '10', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",蕈人,,300,军队
497,"{'类型': '敌人', '攻击': '12', '防御': '12', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",娜迦,,301,军队
498,"{'类型': '敌人', '攻击': '380', '防御': '1020', '溅射': '0', '践踏': '1', '默认顺序': '3', '兵种': '骑兵'}",娜迦公主,,302,军队
499,"{'类型': '敌人', '攻击': '110', '防御': '80', '溅射': '0', '践踏': '1', '默认顺序': '2', '兵种': '战士'}",娜迦皇家卫兵,,303,军队
500,"{'类型': '敌人', '攻击': '28', '防御': '15', '溅射': '4', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",死灵法师,,304,军队
501,"{'类型': '敌人', '攻击': '780', '防御': '1020', '溅射': '9', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",窃魂者尼哈鲁尔,,305,军队
502,"{'类型': '敌人', '攻击': '45', '防御': '99', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",鬼,,306,军队
503,"{'类型': '敌人', '攻击': '35', '防御': '130', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '战士'}",精英兽人,,307,军队
504,"{'类型': '敌人', '攻击': '55', '防御': '11', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '战士'}",兽人狂战士,,308,军队
505,"{'类型': '敌人', '攻击': '45', '防御': '12', '溅射': '3', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",兽人火法师,,309,军队
506,"{'类型': '敌人', '攻击': '18', '防御': '169', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",铁皮兽人,,310,军队
507,"{'类型': '敌人', '攻击': '33', '防御': '28', '溅射': '0', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",兽人萨满,,311,军队
508,"{'类型': '敌人', '攻击': '31', '防御': '10', '溅射': '0', '践踏': '0', '默认顺序': '3', '兵种': '射手'}",兽人投石兵,,312,军队
509,"{'类型': '敌人', '攻击': '33', '防御': '70', '溅射': '0', '践踏': '1', '默认顺序': '2', '兵种': '骑兵'}",兽人座狼骑兵,,313,军队
510,"{'类型': '敌人', '攻击': '70', '防御': '150', '溅射': '0', '践踏': '1', '默认顺序': '2', '兵种': '战士'}",兽人督军,,314,军队
511,"{'类型': '敌人', '攻击': '25', '防御': '63', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '战士'}",兽人战士,,315,军队
512,"{'类型': '敌人', '攻击': '17', '防御': '48', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",兽人工人,,316,军队
513,"{'类型': '敌人', '攻击': '3', '防御': '5', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",掠夺者,,317,军队
514,"{'类型': '敌人', '攻击': '22', '防御': '10', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",掠夺者,,318,军队
515,"{'类型': '敌人', '攻击': '2', '防御': '1', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",饥饿的螃蟹,,319,军队
516,"{'类型': '敌人', '攻击': '280', '防御': '180', '溅射': '12', '践踏': '0', '默认顺序': '3', '兵种': '骑兵'}",红龙,,320,军队
517,"{'类型': '敌人', '攻击': '4', '防御': '4', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",蛇,,321,军队
518,"{'类型': '敌人', '攻击': '3', '防御': '2', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",蜘蛛,,322,军队
519,"{'类型': '敌人', '攻击': '26', '防御': '6', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",恶灵妖精,,323,军队
520,"{'类型': '敌人', '攻击': '2', '防御': '2', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",骷髅,,324,军队
521,"{'类型': '敌人', '攻击': '18', '防御': '22', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",骷髅骑士,,325,军队
522,"{'类型': '敌人', '攻击': '76', '防御': '60', '溅射': '0', '践踏': '1', '默认顺序': '3', '兵种': '射手'}",骷髅脸,,326,军队
523,"{'类型': '敌人', '攻击': '22', '防御': '20', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",阿塔玛之子,,327,军队
524,"{'类型': '敌人', '攻击': '54', '防御': '11', '溅射': '0', '践踏': '0', '默认顺序': '2', '兵种': '骑兵'}",邪孽,,328,军队
525,"{'类型': '敌人', '攻击': '5', '防御': '8', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",记忆的幽灵,,329,军队
526,"{'类型': '敌人', '攻击': '37', '防御': '23', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",魅魔,,330,军队
527,"{'类型': '敌人', '攻击': '1500', '防御': '1750', '溅射': '5', '践踏': '0', '默认顺序': '2', '兵种': '射手'}",魅魔女王,,331,军队
528,"{'类型': '敌人', '攻击': '900', '防御': '1400', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '肉盾'}",沼泽怪物,,332,军队
529,"{'类型': '敌人', '攻击': '1', '防御': '52000', '溅射': '40', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",泰坦,,333,军队
530,"{'类型': '敌人', '攻击': '8', '防御': '41', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",陷阱,,334,军队
531,"{'类型': '敌人', '攻击': '16', '防御': '28', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '肉盾'}",洞穴巨魔,,335,军队
532,"{'类型': '敌人', '攻击': '42', '防御': '56', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '战士'}",百战巨魔,,336,军队
533,"{'类型': '敌人', '攻击': '1750', '防御': '1200', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '骑兵'}",霸王龙,,337,军队
534,"{'类型': '敌人', '攻击': '80', '防御': '90', '溅射': '0', '践踏': '0', '默认顺序': '3', '兵种': '战士'}",吸血鬼,,338,军队
535,"{'类型': '敌人', '攻击': '2', '防御': '1', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",吸血蝙蝠,,339,军队
536,"{'类型': '敌人', '攻击': '15', '防御': '32', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",吸血鬼下仆,,340,军队
537,"{'类型': '敌人', '攻击': '37', '防御': '22', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",迅猛龙,,341,军队
538,"{'类型': '敌人', '攻击': '22', '防御': '18', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '骑兵'}",座狼,,342,军队
539,"{'类型': '敌人', '攻击': '1150', '防御': '600', '溅射': '0', '践踏': '1', '默认顺序': '1', '兵种': '射手'}",狼人,,343,军队
540,"{'类型': '敌人', '攻击': '47', '防御': '39', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '战士'}",温迪戈,,344,军队
541,"{'类型': '敌人', '攻击': '22', '防御': '42', '溅射': '3', '践踏': '0', '默认顺序': '1', '兵种': '射手'}",风元素,,345,军队
542,"{'类型': '敌人', '攻击': '4', '防御': '4', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '骑兵'}",狼,,346,军队
543,"{'类型': '敌人', '攻击': '32', '防御': '28', '溅射': '0', '践踏': '1', '默认顺序': '2', '兵种': '骑兵'}",双足飞龙,,347,军队
544,"{'类型': '敌人', '攻击': '3', '防御': '3', '溅射': '0', '践踏': '0', '默认顺序': '1', '兵种': '肉盾'}",僵尸,,348,军队
545,"{'类型': '敌人', '攻击': '95', '防御': '128', '溅射': '2', '践踏': '0', '默认顺序': '1', '兵种': '射手'}",灰烬元素,,349,军队
546,"{'类型': '敌人', '攻击': '900', '防御': '2100', '溅射': '7', '践踏': '0', '默认顺序': '3', '兵种': '骑兵'}",“猩红灾厄”维戈洛斯,,350,军队
547,"{'类型': '敌人', '攻击': '2300', '防御': '500', '溅射': '9', '践踏': '0', '默认顺序': '3', '兵种': '战士'}",“焰缚者”阿兹拉西斯,,351,军队
548,{},成就数据,,1,成就
549,"{'稀有度': '传奇', '描述': '1次转生'}",到达1次里程碑,1_prestige,4,成就
550,"{'稀有度': '传奇', '描述': '5次转生'}",到达5次里程碑,5_prestige,5,成就
551,"{'稀有度': '传奇', '描述': '15次转生'}",到达15次里程碑,15_prestige,6,成就
552,"{'稀有度': '传奇', '描述': '30次转生'}",到达30次里程碑,30_prestige,7,成就
553,"{'稀有度': '传奇', '描述': '60次转生'}",到达60次里程碑,60_prestige,8,成就
554,"{'稀有度': '传奇', '描述': '120次转生'}",到达120次里程碑,120_prestige,9,成就
555,"{'稀有度': '传奇', '描述': '1次超转生'}",到达1次超里程碑,1_ng_reset,10,成就
556,"{'稀有度': '传奇', '描述': '5次超转生'}",到达5次超里程碑,5_ng_reset,13,成就
557,"{'稀有度': '传奇', '描述': '10次超转生'}",到达10次超里程碑,10_ng_reset,16,成就
558,"{'稀有度': '传奇', '描述': '20次超转生'}",到达20次超里程碑,20_ng_reset,19,成就
559,"{'稀有度': '传奇', '描述': '40次超转生'}",到达40次超里程碑,40_ng_reset,24,成就
560,"{'稀有度': '传奇', '描述': '80次超转生'}",到达80次超里程碑,80_ng_reset,27,成就
561,"{'稀有度': '传奇', '描述': '1次发射灭世终焉'}",核爆末日,1_annihilator,28,成就
562,"{'稀有度': '传奇', '描述': '5次发射灭世终焉'}",黑洞之力,5_annihilator,29,成就
563,"{'稀有度': '传奇', '描述': '15次发射灭世终焉'}",深渊炼狱,15_annihilator,30,成就
564,"{'稀有度': '传奇', '描述': '30次发射灭世终焉'}",星辰伟力,30_annihilator,31,成就
565,"{'稀有度': '史诗', '描述': '说服贵族'}",政治献金,persuade_nobility,32,成就
566,"{'稀有度': '稀有', '描述': '在困难难度下清理地狱之洞'}",驱逐恶魔,hell_hole_dif_1,34,成就
567,"{'稀有度': '史诗', '描述': '在无望难度下清理地狱之洞'}",毁灭恶魔,hell_hole_dif_2,36,成就
568,"{'稀有度': '传奇', '描述': '在神明难度下清理地狱之洞！'}",肃清恶魔,hell_hole_dif_3,38,成就
569,"{'稀有度': '稀有', '描述': '在困难难度下击败熊地精作战队'}",击败熊地精作战队,bugbear_war_party_dif_1,43,成就
570,"{'稀有度': '史诗', '描述': '在无望难度下击败熊地精作战队'}",摧毁熊地精作战队,bugbear_war_party_dif_2,45,成就
571,"{'稀有度': '传奇', '描述': '在神明难度下击败熊地精作战队！'}",剿灭熊地精作战队,bugbear_war_party_dif_3,47,成就
572,"{'稀有度': '稀有', '描述': '在困难难度下征服亡者要塞'}",征服亡者要塞,citadel_dead_dif_1,52,成就
573,"{'稀有度': '史诗', '描述': '在无望难度下征服亡者要塞'}",毁灭亡者要塞,citadel_dead_dif_2,54,成就
574,"{'稀有度': '传奇', '描述': '在神明难度下征服亡者要塞！'}",净化亡者要塞,citadel_dead_dif_3,56,成就
575,"{'稀有度': '稀有', '描述': '在困难难度下征服女恶魔城堡'}",征服女恶魔城堡,demoness_castle_dif_1,61,成就
576,"{'稀有度': '史诗', '描述': '在无望难度下摧毁女恶魔城堡'}",摧毁女恶魔城堡,demoness_castle_dif_2,63,成就
577,"{'稀有度': '传奇', '描述': '在神明难度下夷平女恶魔城堡！'}",夷平女恶魔城堡,demoness_castle_dif_3,65,成就
578,"{'稀有度': '传奇', '描述': '在困难难度下征服灾主'}",击败灾主,elder_dragon_dif_1,69,成就
579,"{'稀有度': '传奇', '描述': '在无望难度下摧毁灾主'}",绝无可能,elder_dragon_dif_2,70,成就
580,"{'稀有度': '传奇', '描述': '在神明难度下歼灭灾主！'}",不敢置信,elder_dragon_dif_3,71,成就
581,"{'稀有度': '稀有', '描述': '在困难难度下征服狼人之森'}",狼人伏诛,gloomy_werewolf_forest_dif_1,72,成就
582,"{'稀有度': '史诗', '描述': '在无望难度下征服狼人之森'}",银色子弹,gloomy_werewolf_forest_dif_2,74,成就
583,"{'稀有度': '传奇', '描述': '在神明难度下征服狼人之森！'}",银色子弹雨,gloomy_werewolf_forest_dif_3,76,成就
584,"{'稀有度': '稀有', '描述': '在困难难度下征服金矿'}",取得金矿,gold_mine_dif_1,81,成就
585,"{'稀有度': '史诗', '描述': '在无望难度下征服金矿'}",开采金矿,gold_mine_dif_2,83,成就
586,"{'稀有度': '传奇', '描述': '在神明难度下征服金矿！'}",掌控金矿,gold_mine_dif_3,85,成就
587,"{'稀有度': '稀有', '描述': '在困难难度下征服豺狼人营地'}",清理豺狼人营地,gnoll_camp_dif_1,90,成就
588,"{'稀有度': '史诗', '描述': '在无望难度下征服豺狼人营地'}",突袭豺狼人营地,gnoll_camp_dif_2,92,成就
589,"{'稀有度': '传奇', '描述': '在神明难度下征服豺狼人营地！'}",剿灭豺狼人营地,gnoll_camp_dif_3,94,成就
590,"{'稀有度': '稀有', '描述': '在困难难度下征服古鲁德·乌格顿城堡'}",清理古鲁德·乌格顿城堡,gulud_ugdun_dif_1,99,成就
591,"{'稀有度': '史诗', '描述': '在无望难度下征服古鲁德·乌格顿城堡'}",征服古鲁德·乌格顿城堡,gulud_ugdun_dif_2,101,成就
592,"{'稀有度': '传奇', '描述': '在神明难度下征服古鲁德·乌格顿城堡！'}",掌控古鲁德·乌格顿城堡,gulud_ugdun_dif_3,103,成就
593,"{'稀有度': '稀有', '描述': '在困难难度下征服山中之谷'}",探索山中之谷,mountain_valley_dif_1,108,成就
594,"{'稀有度': '史诗', '描述': '在无望难度下征服山中之谷'}",开发山中之谷,mountain_valley_dif_2,110,成就
595,"{'稀有度': '传奇', '描述': '在神明难度下征服山中之谷！'}",掌控山中之谷,mountain_valley_dif_3,112,成就
596,"{'稀有度': '稀有', '描述': '在困难难度下唤醒沉眠的泰坦'}",小睡一觉,sleeping_titan_dif_1,117,成就
597,"{'稀有度': '史诗', '描述': '在无望难度下唤醒沉眠的泰坦'}",唤醒沉眠的泰坦,sleeping_titan_dif_2,118,成就
598,"{'稀有度': '传奇', '描述': '在神明难度下唤醒沉眠的泰坦！'}",呼呼大睡,sleeping_titan_dif_3,119,成就
599,"{'稀有度': '稀有', '描述': '在困难难度下发现阿塔玛之子'}",发现阿塔玛之子,son_atamar_dif_1,121,成就
600,"{'稀有度': '史诗', '描述': '在无望难度下探秘阿塔玛之子'}",探秘阿塔玛之子,son_atamar_dif_2,123,成就
601,"{'稀有度': '传奇', '描述': '在神明难度下掌控阿塔玛之子！'}",掌控阿塔玛之子,son_atamar_dif_3,125,成就
602,"{'稀有度': '稀有', '描述': '在困难难度下探索魅魔黑暗图书馆'}",探索魅魔黑暗图书馆,succubus_library_dif_1,130,成就
603,"{'稀有度': '史诗', '描述': '在无望难度下研究魅魔黑暗图书馆'}",研究魅魔黑暗图书馆,succubus_library_dif_2,132,成就
604,"{'稀有度': '传奇', '描述': '在神明难度下掌控魅魔黑暗图书馆！'}",掌控魅魔黑暗图书馆,succubus_library_dif_3,134,成就
605,"{'稀有度': '稀有', '描述': '在困难难度下击败巨黄蜂群落'}",击败巨黄蜂群落,swarm_wasp_dif_1,139,成就
606,"{'稀有度': '史诗', '描述': '在无望难度下消灭巨黄蜂群落'}",消灭巨黄蜂群落,swarm_wasp_dif_2,141,成就
607,"{'稀有度': '传奇', '描述': '在神明难度下肃清巨黄蜂群落！'}",击落巨黄蜂女王,swarm_wasp_dif_3,143,成就
608,"{'稀有度': '稀有', '描述': '在困难难度下探索巨大洞穴'}",探索巨大洞穴,huge_cave_dif_1,148,成就
609,"{'稀有度': '史诗', '描述': '在无望难度下征服巨大洞穴'}",穿越巨大洞穴,huge_cave_dif_2,150,成就
610,"{'稀有度': '传奇', '描述': '在神明难度下征服巨大洞穴！'}",征服巨大洞穴,huge_cave_dif_3,152,成就
611,"{'稀有度': '稀有', '描述': '在困难难度下斩杀吸血鬼'}",斩杀吸血鬼,vampire_lair_dif_1,157,成就
612,"{'稀有度': '史诗', '描述': '在无望难度下摧毁吸血鬼老巢'}",摧毁吸血鬼老巢,vampire_lair_dif_2,159,成就
613,"{'稀有度': '传奇', '描述': '在神明难度下根除吸血鬼威胁！'}",根除吸血鬼威胁,vampire_lair_dif_3,161,成就
